"node_id","X","Y"
1482,-5769938.58541992,4015230.82738689
1483,-5769938.58541992,4015230.82738689
1484,0,3294588.22751924
1485,0,3294588.22751924
1486,1724666.21690311,3416244.53887566
1487,1724666.21690311,3416244.53887566
1488,-6801290.69160269,129061.003553229
1489,-6801290.69160269,129061.003553229
1490,-6801290.69160269,129061.003553229
1491,-6801290.69160269,129061.003553229
1492,-2995003.27927201,3837259.7119262
1493,-2995003.27927201,3837259.7119262
1494,0,3294588.22751924
1495,0,3294588.22751924
1496,-5044003.41459606,5373513.60547592
1497,-5044003.41459606,5373513.60547592
1498,-5769938.58541992,4015230.82738689
1499,-5769938.58541992,4015230.82738689
1500,-2599096.42861468,4191598.84214148
1501,-2599096.42861468,4191598.84214148
1502,-1535058.85468986,5319600.55512025
1503,-1535058.85468986,5319600.55512025
1504,3361752.58459887,4653392.38987189
1505,3361752.58459887,4653392.38987189
1506,3361752.58459887,4653392.38987189
1507,3361752.58459887,4653392.38987189
1508,-5769938.58541992,4015230.82738689
1509,-5769938.58541992,4015230.82738689
1510,813572.88743204,3537314.10275363
1511,813572.88743204,3537314.10275363
1512,-2995003.27927201,3837259.7119262
1513,-2995003.27927201,3837259.7119262
1514,1240930.52910207,4050635.49606064
1515,1240930.52910207,4050635.49606064
1516,-4287115.52192346,7018355.43588034
1517,-4287115.52192346,7018355.43588034
1518,810081.850724407,3657772.46598192
1519,810081.850724407,3657772.46598192
1520,-8610523.73516511,4015230.82738689
1521,-8610523.73516511,4015230.82738689
1522,-5769938.58541992,4015230.82738689
1523,-5769938.58541992,4015230.82738689
1524,2700006.53154068,5743242.90595137
1525,2700006.53154068,5743242.90595137
1526,0,2678340.51767683
1527,0,2678340.51767683
1528,-3280816.16587811,3294588.22751924
1529,-3280816.16587811,3294588.22751924
1530,-8326086.47962336,5265426.31796481
1531,-8326086.47962336,5265426.31796481
1532,-7419624.4791387,-2678340.51767683
1533,-7419624.4791387,-2678340.51767683
1534,-7335906.16305721,5586471.66474086
1535,-7335906.16305721,5586471.66474086
1536,-9058641.07173178,1030760.60072679
1537,-9058641.07173178,1030760.60072679
1538,-2254040.25386392,4539167.41516359
1539,-2254040.25386392,4539167.41516359
1540,-7419624.4791387,-2678340.51767683
1541,-7419624.4791387,-2678340.51767683
1542,-9058641.07173178,1030760.60072679
1543,-9058641.07173178,1030760.60072679
1544,-8610523.73516511,4015230.82738689
1545,-8610523.73516511,4015230.82738689
1546,-6914071.11309582,-3245766.83188501
1547,-6914071.11309582,-3245766.83188501
1548,-2599096.42861468,4191598.84214148
1549,-2599096.42861468,4191598.84214148
1550,-7726626.8926363,4935118.43371186
1551,-7726626.8926363,4935118.43371186
1552,-10617391.9741591,1542840.06136381
1553,-10617391.9741591,1542840.06136381
1554,2700006.53154068,5743242.90595137
1555,2700006.53154068,5743242.90595137
1556,-6031435.71509094,-387100.852345275
1557,-6031435.71509094,-387100.852345275
1558,2065158.07368498,7182473.40086789
1559,2065158.07368498,7182473.40086789
1560,0,2802574.0630124
1561,0,2802574.0630124
1562,271190.962477347,3537314.10275363
1563,271190.962477347,3537314.10275363
1564,-2643148.9104556,4191598.84214148
1565,-2643148.9104556,4191598.84214148
1566,-6914071.11309582,-3245766.83188501
1567,-6914071.11309582,-3245766.83188501
1568,-6031435.71509094,-387100.852345275
1569,-6031435.71509094,-387100.852345275
1570,0,2678340.51767683
1571,0,2678340.51767683
1572,-2995003.27927201,3837259.7119262
1573,-2995003.27927201,3837259.7119262
1574,-2830604.07699298,3233547.59806644
1575,-2830604.07699298,3233547.59806644
1576,271190.962477347,3537314.10275363
1577,271190.962477347,3537314.10275363
1578,-1535058.85468986,5319600.55512025
1579,-1535058.85468986,5319600.55512025
1580,-6801290.69160269,129061.003553229
1581,-6801290.69160269,129061.003553229
1582,-10617391.9741591,1542840.06136381
1583,-10617391.9741591,1542840.06136381
1584,-5797653.53396603,3896756.13090487
1585,-5797653.53396603,3896756.13090487
1586,-3280816.16587811,3294588.22751924
1587,-3280816.16587811,3294588.22751924
1588,-2477698.48219458,4481740.39553478
1589,-2477698.48219458,4481740.39553478
1590,-7419624.4791387,-2678340.51767683
1591,-7419624.4791387,-2678340.51767683
1592,-7987986.71088452,5586471.66474086
1593,-7987986.71088452,5586471.66474086
1594,473990.713132104,1542840.06136381
1595,473990.713132104,1542840.06136381
1596,1240930.52910207,4050635.49606064
1597,1240930.52910207,4050635.49606064
1598,-5044003.41459606,5373513.60547592
1599,-5044003.41459606,5373513.60547592
1600,-8326086.47962336,5265426.31796481
1601,-8326086.47962336,5265426.31796481
1602,-5769938.58541992,4015230.82738689
1603,-5769938.58541992,4015230.82738689
1604,-4287115.52192346,7018355.43588034
1605,-4287115.52192346,7018355.43588034
1606,1724666.21690311,3416244.53887566
1607,1724666.21690311,3416244.53887566
1608,-1571083.03077582,5373513.60547592
1609,-1571083.03077582,5373513.60547592
1610,-6801290.69160269,129061.003553229
1611,-6801290.69160269,129061.003553229
1612,-7419624.4791387,-2678340.51767683
1613,-7419624.4791387,-2678340.51767683
1614,2065158.07368498,7182473.40086789
1615,2065158.07368498,7182473.40086789
1616,473990.713132104,1542840.06136381
1617,473990.713132104,1542840.06136381
1618,1240930.52910207,4050635.49606064
1619,1240930.52910207,4050635.49606064
1620,-7335906.16305721,5586471.66474086
1621,-7335906.16305721,5586471.66474086
1622,-7987986.71088452,5586471.66474086
1623,-7987986.71088452,5586471.66474086
1624,-7410216.96686479,5265426.31796481
1625,-7410216.96686479,5265426.31796481
1626,-6914071.11309582,-3245766.83188501
1627,-6914071.11309582,-3245766.83188501
1628,1919405.78140085,5846288.03361995
1629,1919405.78140085,5846288.03361995
1630,-2254040.25386392,4539167.41516359
1631,-2254040.25386392,4539167.41516359
1632,86936.7888489328,4481740.39553478
1633,86936.7888489328,4481740.39553478
1634,0,2678340.51767683
1635,0,2678340.51767683
1636,-2830604.07699298,3233547.59806644
1637,-2830604.07699298,3233547.59806644
1638,810081.850724407,3657772.46598192
1639,810081.850724407,3657772.46598192
1640,1519529.57694234,5846288.03361995
1641,1519529.57694234,5846288.03361995
1642,1519529.57694234,5846288.03361995
1643,1519529.57694234,5846288.03361995
1644,-7410216.96686479,5265426.31796481
1645,-7410216.96686479,5265426.31796481
1646,-2643148.9104556,4191598.84214148
1647,-2643148.9104556,4191598.84214148
1648,-6914071.11309582,-3245766.83188501
1649,-6914071.11309582,-3245766.83188501
1650,-1571083.03077582,5373513.60547592
1651,-1571083.03077582,5373513.60547592
1652,813572.88743204,3537314.10275363
1653,813572.88743204,3537314.10275363
1654,-2477698.48219458,4481740.39553478
1655,-2477698.48219458,4481740.39553478
1656,-2995003.27927201,3837259.7119262
1657,-2995003.27927201,3837259.7119262
1658,-7942129.07763006,516038.586656641
1659,-7942129.07763006,516038.586656641
1660,0,2678340.51767683
1661,0,2678340.51767683
1662,-10617391.9741591,1542840.06136381
1663,-10617391.9741591,1542840.06136381
1664,-9058641.07173178,1030760.60072679
1665,-9058641.07173178,1030760.60072679
1666,-7987986.71088452,5586471.66474086
1667,-7987986.71088452,5586471.66474086
1668,-7942129.07763006,516038.586656641
1669,-7942129.07763006,516038.586656641
1670,86936.7888489328,4481740.39553478
1671,86936.7888489328,4481740.39553478
1672,2087272.72984149,6038688.38151456
1673,2087272.72984149,6038688.38151456
1674,-7507377.12148953,6847055.14815191
1675,-7507377.12148953,6847055.14815191
1676,2087272.72984149,6038688.38151456
1677,2087272.72984149,6038688.38151456
1678,-7507377.12148953,6847055.14815191
1679,-7507377.12148953,6847055.14815191
1680,-6535555.51087094,4385574.96478708
1681,-6535555.51087094,4385574.96478708
1682,-6511376.46176518,4385150.44715794
1683,-6511376.46176518,4385150.44715794
1684,0,2678340.51767683
1685,0,2678340.51767683
1686,-6916069.34746762,1131292.79320286
1687,-6916069.34746762,1131292.79320286
1688,-7987986.71088452,5586471.66474086
1689,-7987986.71088452,5586471.66474086
1690,1241140.24411776,4046587.07130771
1691,1241140.24411776,4046587.07130771
1692,-7329501.30932956,-2420695.0917555
1693,-7329501.30932956,-2420695.0917555
1694,-10617391.9741591,1542840.06136381
1695,-10617391.9741591,1542840.06136381
1696,-6801290.69160269,129061.003553229
1697,-6801290.69160269,129061.003553229
1698,-7726626.8926363,4935118.43371186
1699,-7726626.8926363,4935118.43371186
1700,-9169709.43614978,953688.189705354
1701,-9169709.43614978,953688.189705354
1702,-4911041.85399853,5265752.13423841
1703,-4911041.85399853,5265752.13423841
1704,-4911041.85399853,5265752.13423841
1705,-4911041.85399853,5265752.13423841
1706,-5044003.41459606,5373513.60547592
1707,-5044003.41459606,5373513.60547592
1708,-5044003.41459606,5373513.60547592
1709,-5044003.41459606,5373513.60547592
1710,-6753418.51183783,5079334.10814991
1711,-6753418.51183783,5079334.10814991
1712,4987558.9656414,6501506.65524279
1713,4987558.9656414,6501506.65524279
1714,4987558.9656414,6501506.65524279
1715,4987558.9656414,6501506.65524279
1716,-1125868.1913489,6082589.96043907
1717,-1125868.1913489,6082589.96043907
1718,1953075.21420593,2906957.60916877
1719,1953075.21420593,2906957.60916877
1720,1953075.21420593,2906957.60916877
1721,1953075.21420593,2906957.60916877
1722,-4526403.83363429,4914465.37288533
1723,-4526403.83363429,4914465.37288533
1724,-4812764.87673174,5002434.92932723
1725,-4812764.87673174,5002434.92932723
1726,1951061.49450423,3124766.66348128
1727,1951061.49450423,3124766.66348128
1728,-2995003.27927201,3837259.7119262
1729,-2995003.27927201,3837259.7119262
1730,-7488416.13877567,-2802574.0630124
1731,-7488416.13877567,-2802574.0630124
1732,-7488416.13877567,-2802574.0630124
1733,-7488416.13877567,-2802574.0630124
1734,-6031435.71509094,-387100.852345275
1735,-6031435.71509094,-387100.852345275
1736,-6031435.71509094,-387100.852345275
1737,-6031435.71509094,-387100.852345275
1738,-6870171.04942611,-3537314.10275363
1739,-6870171.04942611,-3537314.10275363
1740,-6870171.04942611,-3537314.10275363
1741,-6870171.04942611,-3537314.10275363
1742,-8326086.47962336,5265426.31796481
1743,-8326086.47962336,5265426.31796481
1744,-8326086.47962336,5265426.31796481
1745,-8326086.47962336,5265426.31796481
1746,-5797653.53396603,3896756.13090487
1747,-5797653.53396603,3896756.13090487
1748,-5797653.53396603,3896756.13090487
1749,-5797653.53396603,3896756.13090487
1750,-882395.979391926,3012682.8160106
1751,-882395.979391926,3012682.8160106
1752,-882395.979391926,3012682.8160106
1753,-882395.979391926,3012682.8160106
1754,-7335906.16305721,5586471.66474086
1755,-7335906.16305721,5586471.66474086
1756,-7335906.16305721,5586471.66474086
1757,-7335906.16305721,5586471.66474086
1758,-7942129.07763006,516038.586656641
1759,-7942129.07763006,516038.586656641
1760,-7942129.07763006,516038.586656641
1761,-7942129.07763006,516038.586656641
1762,-1563551.46854216,2265328.04475979
1763,-1563551.46854216,2265328.04475979
1764,-1563551.46854216,2265328.04475979
1765,-1563551.46854216,2265328.04475979
1766,-2995003.27927201,3837259.7119262
1767,-2995003.27927201,3837259.7119262
1768,-2995003.27927201,3837259.7119262
1769,-2995003.27927201,3837259.7119262
1770,-6301512.07681046,5174165.09418608
1771,-6301512.07681046,5174165.09418608
1772,-6301512.07681046,5174165.09418608
1773,-6301512.07681046,5174165.09418608
1774,-309519.164069258,2177171.34917924
1775,-309519.164069258,2177171.34917924
1776,-309519.164069258,2177171.34917924
1777,-309519.164069258,2177171.34917924
1778,-2254040.25386392,4539167.41516359
1779,-2254040.25386392,4539167.41516359
1780,-2254040.25386392,4539167.41516359
1781,-2254040.25386392,4539167.41516359
1782,473990.713132104,1542840.06136381
1783,473990.713132104,1542840.06136381
1784,473990.713132104,1542840.06136381
1785,473990.713132104,1542840.06136381
1786,-4514939.66800967,5301535.20941493
1787,-4514939.66800967,5301535.20941493
1788,4533617.8103967,7626635.4037724
1789,4533617.8103967,7626635.4037724
1790,-6758849.31118405,6008612.12484716
1791,-6758849.31118405,6008612.12484716
1792,0,2678340.51767683
1793,0,2678340.51767683
1794,0,2678340.51767683
1795,0,2678340.51767683
1796,0,2678340.51767683
1797,0,2678340.51767683
1798,1919405.78140085,5846288.03361995
1799,1919405.78140085,5846288.03361995
1800,-6915921.37554879,1133430.60229679
1801,-6915921.37554879,1133430.60229679
1802,-6915921.37554879,1133430.60229679
1803,-6915921.37554879,1133430.60229679
1804,-5769938.58541992,4015230.82738689
1805,-5769938.58541992,4015230.82738689
1806,-5769938.58541992,4015230.82738689
1807,-5769938.58541992,4015230.82738689
1808,-7769695.28155401,6118321.36964348
1809,-7769695.28155401,6118321.36964348
1810,-7769695.28155401,6118321.36964348
1811,-7769695.28155401,6118321.36964348
1812,-8977515.95933263,837977.985200205
1813,-8977515.95933263,837977.985200205
1814,-8977515.95933263,837977.985200205
1815,-8977515.95933263,837977.985200205
1816,5022477.69176093,7299011.34125783
1817,5022477.69176093,7299011.34125783
1818,4727851.34917822,7415586.41940742
1819,4727851.34917822,7415586.41940742
1820,4727851.34917822,7415586.41940742
1821,4727851.34917822,7415586.41940742
1822,5098447.11916084,7292822.82707629
1823,5098447.11916084,7292822.82707629
1824,5098447.11916084,7292822.82707629
1825,5098447.11916084,7292822.82707629
1826,-5535831.61952436,6793095.19281494
1827,-5535831.61952436,6793095.19281494
1828,-5331457.64000813,6845744.41752615
1829,-5331457.64000813,6845744.41752615
1830,2652611.61894014,6716832.01586213
1831,2652611.61894014,6716832.01586213
1832,2652611.61894014,6716832.01586213
1833,2652611.61894014,6716832.01586213
1834,2652611.61894014,6716832.01586213
1835,2652611.61894014,6716832.01586213
1836,-5409292.63965905,6950671.23856053
1837,-5409292.63965905,6950671.23856053
1838,-5409292.63965905,6950671.23856053
1839,-5409292.63965905,6950671.23856053
1840,-5409292.63965905,6950671.23856053
1841,-5409292.63965905,6950671.23856053
1842,-7987986.71088452,5586471.66474086
1843,-7987986.71088452,5586471.66474086
1844,-7987986.71088452,5586471.66474086
1845,-7987986.71088452,5586471.66474086
1846,-11034150.5603257,1721195.4123148
1847,-11034150.5603257,1721195.4123148
1848,-11034150.5603257,1721195.4123148
1849,-11034150.5603257,1721195.4123148
1850,-4858007.59599438,5210994.92274414
1851,-4858007.59599438,5210994.92274414
1852,-4858007.59599438,5210994.92274414
1853,-4858007.59599438,5210994.92274414
1854,-6557730.90320716,4710183.26120106
1855,-6557730.90320716,4710183.26120106
1856,-6557730.90320716,4710183.26120106
1857,-6557730.90320716,4710183.26120106
1858,1240930.52910207,4050635.49606064
1859,1240930.52910207,4050635.49606064
1860,1240930.52910207,4050635.49606064
1861,1240930.52910207,4050635.49606064
1862,-2643148.9104556,4191598.84214148
1863,-2643148.9104556,4191598.84214148
1864,-2643148.9104556,4191598.84214148
1865,-2643148.9104556,4191598.84214148
1866,2700006.53154068,5743242.90595137
1867,2700006.53154068,5743242.90595137
1868,2700006.53154068,5743242.90595137
1869,2700006.53154068,5743242.90595137
1870,-6520314.280646,5743242.90595137
1871,-6520314.280646,5743242.90595137
1872,-6520314.280646,5743242.90595137
1873,-6520314.280646,5743242.90595137
1874,-8436500.71480581,7269501.69934222
1875,-8436500.71480581,7269501.69934222
1876,-8436500.71480581,7269501.69934222
1877,-8436500.71480581,7269501.69934222
1878,-4229562.20010957,4434035.51604754
1879,-4229562.20010957,4434035.51604754
1880,-4229562.20010957,4434035.51604754
1881,-4229562.20010957,4434035.51604754
1882,-4903644.50583519,4168178.90827069
1883,-4903644.50583519,4168178.90827069
1884,-4903644.50583519,4168178.90827069
1885,-4903644.50583519,4168178.90827069
1886,-1890655.30110766,1733914.85708017
1887,-1890655.30110766,1733914.85708017
1888,-1890655.30110766,1733914.85708017
1889,-1890655.30110766,1733914.85708017
1890,4235271.68592914,6669021.03541603
1891,4235271.68592914,6669021.03541603
1892,3354882.31369811,4693168.8504878
1893,3354882.31369811,4693168.8504878
1894,3354882.31369811,4693168.8504878
1895,3354882.31369811,4693168.8504878
1896,3354882.31369811,4693168.8504878
1897,3354882.31369811,4693168.8504878
1898,-5687277.86547143,4021726.5040014
1899,-5687277.86547143,4021726.5040014
1900,-5687277.86547143,4021726.5040014
1901,-5687277.86547143,4021726.5040014
1902,-5687277.86547143,4021726.5040014
1903,-5687277.86547143,4021726.5040014
1904,-7325827.47895387,-2416025.32405964
1905,-7325827.47895387,-2416025.32405964
1906,-7325827.47895387,-2416025.32405964
1907,-7325827.47895387,-2416025.32405964
1908,-7325827.47895387,-2416025.32405964
1909,-7325827.47895387,-2416025.32405964
1910,-2477698.48219458,4481740.39553478
1911,-2477698.48219458,4481740.39553478
1912,-2477698.48219458,4481740.39553478
1913,-2477698.48219458,4481740.39553478
1914,-1563551.46854216,2265328.04475979
1915,-1563551.46854216,2265328.04475979
1916,-1563551.46854216,2265328.04475979
1917,-1563551.46854216,2265328.04475979
1918,-7189134.96730137,-3416244.53887566
1919,-7189134.96730137,-3416244.53887566
1920,-7189134.96730137,-3416244.53887566
1921,-7189134.96730137,-3416244.53887566
1922,-1598451.15804192,2340746.06332655
1923,-1598451.15804192,2340746.06332655
1924,547197.30533648,2678340.51767683
1925,547197.30533648,2678340.51767683
1926,547197.30533648,2678340.51767683
1927,547197.30533648,2678340.51767683
1928,2326012.32943142,4664767.92631192
1929,2326012.32943142,4664767.92631192
1930,2326012.32943142,4664767.92631192
1931,2326012.32943142,4664767.92631192
1932,-1582567.38962719,3546062.49000392
1933,-1582567.38962719,3546062.49000392
1934,-1422459.52554103,3546062.49000392
1935,-1422459.52554103,3546062.49000392
1936,-2116263.52490461,5254560.48346691
1937,-2116263.52490461,5254560.48346691
1938,-2116263.52490461,5254560.48346691
1939,-2116263.52490461,5254560.48346691
1940,0,2802574.0630124
1941,0,2802574.0630124
1942,0,2802574.0630124
1943,0,2802574.0630124
1944,-4340016.38579246,5169129.02324654
1945,-4340016.38579246,5169129.02324654
1946,-4340016.38579246,5169129.02324654
1947,-4340016.38579246,5169129.02324654
1948,-6053802.7100402,167776.234447751
1949,-6053802.7100402,167776.234447751
1950,-6053802.7100402,167776.234447751
1951,-6053802.7100402,167776.234447751
1952,-6294042.04972925,-12906.4391911139
1953,-6294042.04972925,-12906.4391911139
1954,-6294042.04972925,-12906.4391911139
1955,-6294042.04972925,-12906.4391911139
1956,-1563551.46854216,2265328.04475979
1957,-1563551.46854216,2265328.04475979
1958,-1563551.46854216,2265328.04475979
1959,-1563551.46854216,2265328.04475979
1960,-3280816.16587811,3294588.22751924
1961,-3280816.16587811,3294588.22751924
1962,-3280816.16587811,3294588.22751924
1963,-3280816.16587811,3294588.22751924
1964,-1563551.46854216,2265328.04475979
1965,-1563551.46854216,2265328.04475979
1966,-1563551.46854216,2265328.04475979
1967,-1563551.46854216,2265328.04475979
1968,-10617391.9741591,1542840.06136381
1969,-10617391.9741591,1542840.06136381
1970,-10617391.9741591,1542840.06136381
1971,-10617391.9741591,1542840.06136381
1972,-2676359.99010153,7246001.621131
1973,-2676359.99010153,7246001.621131
1974,-2635352.2181761,7234185.03511529
1975,-2635352.2181761,7234185.03511529
1976,-6206810.62680358,-193585.087668068
1977,-6206810.62680358,-193585.087668068
1978,-6206810.62680358,-193585.087668068
1979,-6206810.62680358,-193585.087668068
1980,-6801290.69160269,129061.003553229
1981,-6801290.69160269,129061.003553229
1982,-6801290.69160269,129061.003553229
1983,-6801290.69160269,129061.003553229
1984,-6801290.69160269,129061.003553229
1985,-6801290.69160269,129061.003553229
1986,-10787589.1090844,1094942.4087781
1987,-10787589.1090844,1094942.4087781
1988,-10787589.1090844,1094942.4087781
1989,-10787589.1090844,1094942.4087781
1990,813572.88743204,3537314.10275363
1991,813572.88743204,3537314.10275363
1992,813572.88743204,3537314.10275363
1993,813572.88743204,3537314.10275363
1994,903154.167340683,5480539.79129167
1995,903154.167340683,5480539.79129167
1996,903154.167340683,5480539.79129167
1997,903154.167340683,5480539.79129167
1998,-8610523.73516511,4015230.82738689
1999,-8610523.73516511,4015230.82738689
2000,-8610523.73516511,4015230.82738689
2001,-8610523.73516511,4015230.82738689
2002,0,3294588.22751924
2003,0,3294588.22751924
2004,0,3294588.22751924
2005,0,3294588.22751924
2006,-4607955.68387094,5267272.48775106
2007,-4607955.68387094,5267272.48775106
2008,-4607955.68387094,5267272.48775106
2009,-4607955.68387094,5267272.48775106
2010,-6800234.18043965,6967698.35569217
2011,-6800234.18043965,6967698.35569217
2012,-7507377.12148953,6847055.14815191
2013,-7507377.12148953,6847055.14815191
2014,-7507377.12148953,6847055.14815191
2015,-7507377.12148953,6847055.14815191
2016,2087272.72984149,6038688.38151456
2017,2087272.72984149,6038688.38151456
2018,2087272.72984149,6038688.38151456
2019,2087272.72984149,6038688.38151456
2020,-5769938.58541992,4015230.82738689
2021,-5769938.58541992,4015230.82738689
2022,-5769938.58541992,4015230.82738689
2023,-5769938.58541992,4015230.82738689
2024,-5769938.58541992,4015230.82738689
2025,-5769938.58541992,4015230.82738689
2026,-2599096.42861468,4191598.84214148
2027,-2599096.42861468,4191598.84214148
2028,-2599096.42861468,4191598.84214148
2029,-2599096.42861468,4191598.84214148
2030,-6129265.61115792,6216670.8441061
2031,-6129265.61115792,6216670.8441061
2032,-2286864.8355388,3956080.9095625
2033,-2286864.8355388,3956080.9095625
2034,-2286864.8355388,3956080.9095625
2035,-2286864.8355388,3956080.9095625
2036,-2286864.8355388,3956080.9095625
2037,-2286864.8355388,3956080.9095625
2038,-2286864.8355388,3956080.9095625
2039,-2286864.8355388,3956080.9095625
2040,-1563551.46854216,2265328.04475979
2041,-1563551.46854216,2265328.04475979
2042,-1563551.46854216,2265328.04475979
2043,-1563551.46854216,2265328.04475979
2044,-4287115.52192346,7018355.43588034
2045,-4287115.52192346,7018355.43588034
2046,-4287115.52192346,7018355.43588034
2047,-4287115.52192346,7018355.43588034
2048,-4750829.73728971,7686368.39179185
2049,-4750829.73728971,7686368.39179185
2050,-4750829.73728971,7686368.39179185
2051,-4750829.73728971,7686368.39179185
2052,-9872960.7883695,3452628.12301387
2053,-9872960.7883695,3452628.12301387
2054,-9872960.7883695,3452628.12301387
2055,-9872960.7883695,3452628.12301387
2056,-5740268.01156372,4039195.04367572
2057,-5740268.01156372,4039195.04367572
2058,-7726626.8926363,4935118.43371186
2059,-7726626.8926363,4935118.43371186
2060,-7726626.8926363,4935118.43371186
2061,-7726626.8926363,4935118.43371186
2062,1724666.21690311,3416244.53887566
2063,1724666.21690311,3416244.53887566
2064,1724666.21690311,3416244.53887566
2065,1724666.21690311,3416244.53887566
2066,-2830604.07699298,3233547.59806644
2067,-2830604.07699298,3233547.59806644
2068,-2830604.07699298,3233547.59806644
2069,-2830604.07699298,3233547.59806644
2070,-4941553.93830181,722159.322560096
2071,-4941553.93830181,722159.322560096
2072,-8835950.47092086,4923958.58127778
2073,-8835950.47092086,4923958.58127778
2074,-8835950.47092086,4923958.58127778
2075,-8835950.47092086,4923958.58127778
2076,-2450689.82438058,4654302.75052038
2077,-2450689.82438058,4654302.75052038
2078,-2450689.82438058,4654302.75052038
2079,-2450689.82438058,4654302.75052038
2080,47237.9904681968,1772056.24421959
2081,47237.9904681968,1772056.24421959
2082,47237.9904681968,1772056.24421959
2083,47237.9904681968,1772056.24421959
2084,4519087.4097809,6294371.54706101
2085,4519087.4097809,6294371.54706101
2086,4987558.9656414,6501506.65524279
2087,4987558.9656414,6501506.65524279
2088,86936.7888489328,4481740.39553478
2089,86936.7888489328,4481740.39553478
2090,86936.7888489328,4481740.39553478
2091,86936.7888489328,4481740.39553478
2092,-1017747.43323374,6111717.30648971
2093,-1017747.43323374,6111717.30648971
2094,-1017747.43323374,6111717.30648971
2095,-1017747.43323374,6111717.30648971
2096,810081.850724407,3657772.46598192
2097,810081.850724407,3657772.46598192
2098,810081.850724407,3657772.46598192
2099,810081.850724407,3657772.46598192
2100,-5520465.50986369,4789321.43420041
2101,-5520465.50986369,4789321.43420041
2102,-5520465.50986369,4789321.43420041
2103,-5520465.50986369,4789321.43420041
2104,-7410216.96686479,5265426.31796481
2105,-7410216.96686479,5265426.31796481
2106,-7410216.96686479,5265426.31796481
2107,-7410216.96686479,5265426.31796481
2108,3129831.78847021,6239100.03031669
2109,3129831.78847021,6239100.03031669
2110,3133769.97463663,6233255.9138687
2111,3133769.97463663,6233255.9138687
2112,-1571083.03077582,5373513.60547592
2113,-1571083.03077582,5373513.60547592
2114,-1571083.03077582,5373513.60547592
2115,-1571083.03077582,5373513.60547592
2116,-1535058.85468986,5319600.55512025
2117,-1535058.85468986,5319600.55512025
2118,-1535058.85468986,5319600.55512025
2119,-1535058.85468986,5319600.55512025
2120,-1563551.46854216,2265328.04475979
2121,-1563551.46854216,2265328.04475979
2122,-1563551.46854216,2265328.04475979
2123,-1563551.46854216,2265328.04475979
2124,2065158.07368498,7182473.40086789
2125,2065158.07368498,7182473.40086789
2126,2065158.07368498,7182473.40086789
2127,2065158.07368498,7182473.40086789
2128,-5253698.99743432,1975025.89776861
2129,-5253698.99743432,1975025.89776861
2130,-5253698.99743432,1975025.89776861
2131,-5253698.99743432,1975025.89776861
2132,271190.962477347,3537314.10275363
2133,271190.962477347,3537314.10275363
2134,271190.962477347,3537314.10275363
2135,271190.962477347,3537314.10275363
2136,-9169709.43614978,953688.189705354
2137,-9169709.43614978,953688.189705354
2138,-9169709.43614978,953688.189705354
2139,-9169709.43614978,953688.189705354
